,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
959,960,Joris,van der Pluijm,,J. v.,61,hombre,administrativo,Cantabria,Cantabria,todo el país,+34860464534,joris_van der pluijm@gmx.de,Nederlandse,acepto,Individual,no acepto,no acepto,Común,acepto,no acepto,montaña,50-60,400,450,compartido,['jardin' 'piscina'],"['barbacoa' 'hipica' 'tenis' 'lavanderia' 'futbolin' 'buffet' 'golf'
 'padel' 'cubierta' 'baloncesto' 'rehabilitacion' 'futbol' 'garage'
 'esqui' 'pingpong' 'spa' 'lavavajillas' 'recreativos' 'zonasverdes'
 'billar' 'huerto' 'gimnasio' 'salamanualidades']",False,<3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
960,961,Julia,Cabrero,Uriarte,J. C.,62,mujer,empresariales,Andalucía,Sevilla,misma provincia,+34638126339,julia_cabrero@hotmail.com,Castellano,acepto,Grupo,acepto,no acepto,Común,acepto,acepto,costa,50-60,1500,50,privado,['terraza' 'piscina'],"['futbolin' 'zonasverdes' 'recreativos' 'lavavajillas' 'piscina' 'spa'
 'billar' 'garage' 'futbol' 'esqui' 'tenis' 'pingpong' 'cocina'
 'rehabilitacion' 'barbacoa' 'padel' 'lavanderia' 'cubierta' 'gimnasio']",True,<6,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,3,0,0,5,0,0,0,4,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,3,2,0,2,1,5,4,1,0,0,0,0,3,0,0,0,0,0,5,0,4,0,3,0,5,4,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,0,0,2,0,2,1,2,5,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,2,0,4,3,0,0,0,0,0,4,5,4,5,4,0,0,0,0,0,0,3,0,0,0,2,0
961,962,Celso,Luna,Dávila,C. L.,61,hombre,enseñanza,Cataluña,Gerona,misma provincia,+34667336972,celso_luna@gmail.com,Euskara,no acepto,Individual,acepto,no acepto,Común,acepto,no acepto,interior,50-60,1300,700,compartido,['terraza'],"['baloncesto' 'piscina' 'rehabilitacion' 'hipica' 'cubierta' 'tenis'
 'huerto' 'lavanderia' 'futbol' 'futbolin' 'recreativos' 'zonasverdes'
 'lavavajillas' 'billar' 'gimnasio' 'spa' 'salacine' 'golf' 'trastero'
 'barbacoa' 'cocina' 'padel' 'esqui' 'salamanualidades' 'pingpong'
 'buffet' 'garage']",True,<3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
962,963,Bernard,Akhtar,,B. A.,69,hombre,enseñanza,Cantabria,Cantabria,misma comunidad,+34906508581,bernard_akhtar@laposte.net,English,no acepto,Grupo,no acepto,acepto,Común,no acepto,no acepto,montaña,70-80,700,300,privado,['no'],[],True,<3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
963,964,Virginia,Marco,Marco,V. M.,65,mujer,empresariales,Ciudad Autónoma de Melilla,Melilla,todo el país,+34632812896,virginia_marco@noos.fr,Euskara,acepto,Individual,no acepto,no acepto,Vegetariano,no acepto,no acepto,costa,70-80,1100,50,privado,['no'],['padel' 'zonasverdes' 'barbacoa' 'salacine' 'baloncesto'],True,<9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,2,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0
964,965,Nil,Enríquez,Corominas,N. E.,71,hombre,derecho,Comunidad Foral de Navarra,Navarra,todo el país,+34714518175,nil_enríquez@gmail.com,Català,no acepto,Grupo,acepto,acepto,Común,no acepto,no acepto,interior,60-70,700,250,privado,['no'],['gimnasio' 'lavanderia' 'recreativos' 'barbacoa'],True,<6,0,1,0,0,0,0,0,0,4,0,5,4,0,5,0,0,0,3,5,4,4,0,0,0,0,0,5,0,4,5,4,2,5,0,0,0,1,5,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,3,0,0,4,5,0,0,3,0,0,0,0,0,1,0,0,2,5,4,1,4,0,0,1,0,0,3,4,2,0,2,0,0,0,2,0,2,5,0,0,3,2,0,0,0,0,4,1,4,2,5,5,0,0,0,3,0,3,0,1,0,1,0,0,0,1,0,1,2,4,4,0,4,3,0,4,0,4,2,1,0,0,0,1,0,0,0,4,0,0,0,0,0,5,0,0,2,0,2,0,0,1,1,0,4,0,0,2,1,0,1,0,0,2,0,0,5,4,4,4,0,5,0,1,5,0,5,2,5,1,0,4,0,0,0,5
965,966,Quique,Carpio,Farré,Q. C.,68,otro,administrativo,Castilla y León,Valladolid,misma comunidad,+34710023477,quique_carpio@yahoo.de,Castellano,acepto,Grupo,no acepto,no acepto,Común,no acepto,acepto,interior,60-70,1200,450,privado,['piscina' 'jardin'],['salamanualidades' 'padel' 'cocina' 'esqui' 'pingpong' 'futbolin'],False,<6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,967,Lupe,Álvarez,Bermejo,L. Á.,77,hombre,mantenimiento,Principado de Asturias,Asturias,misma comunidad,+34720627833,lupe_álvarez@yahoo.com,Castellano,acepto,Familia,no acepto,acepto,Común,no acepto,acepto,montaña,50-60,600,750,compartido,['piscina' 'jardin'],['esqui' 'baloncesto' 'recreativos' 'gimnasio' 'hipica'],True,<3,0,5,0,2,0,0,0,2,3,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,5,1,0,4,0,0,0,4,0,0,0,3,0,3,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,2,0,0,5,4,0,2,2,2,0,0,1,0,4,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,5,4,0,0
967,968,Conrado,Galindo,Palomares,C. G.,71,hombre,seguridad,País Vasco,Guipúzcoa,misma provincia,+34703691417,conrado_galindo@clix.pt,Castellano,acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,montaña,70-80,400,400,compartido,['jardin' 'terraza' 'piscina'],"['salacine' 'padel' 'lavanderia' 'garage' 'rehabilitacion' 'huerto'
 'lavavajillas' 'baloncesto' 'golf' 'salamanualidades' 'futbol' 'esqui'
 'cubierta' 'tenis' 'zonasverdes' 'gimnasio' 'cocina' 'billar']",False,+10,3,4,0,4,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,1,0,5,3,0,1,4,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
968,969,Mariola,Schmiedecke,,M. S.,61,mujer,comunicacion,Islas Baleares,Islas Baleares,misma comunidad,+34711882503,mariola_schmiedecke@gmail.com,Deutsche,no acepto,Grupo,no acepto,no acepto,Común,acepto,acepto,interior,+80,400,1000,compartido,['no'],"['hipica' 'recreativos' 'garage' 'futbol' 'salamanualidades' 'pingpong'
 'esqui' 'tenis' 'piscina' 'cocina' 'barbacoa' 'zonasverdes' 'buffet'
 'rehabilitacion']",True,<9,4,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,2,0,0,5,0,0,1,4,0,0,0,0,0,0,4,0,3,0,4,0,2,2,0,0,0,5,3,0,0,0,0,2,2,0,0,0,2,2,0,0,5,3,0,0,0,0,1,0,0,0,0,5,0,3,0,2,0,0,5,1,0,0,0,0,0,2,0,0,1,0,0,4,1,2,5,1,0,0,2,0,0,0,0,4,0,2,0,0,0,0,3,5,1,0,0,0,0,0,0,0,3,5,0,5,0,0,2,5,0,0,0,0,0,5,0,3,0,1,0,5,2,0,0,0,5,0,0,0,0,3,0,4,4,0,0,4,0,3,0,2,4,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
969,970,Valentina,Corbacho,Lastra,V. C.,87,mujer,investigacioncientifica,Andalucía,Málaga,misma provincia,+34733503338,valentina_corbacho@yahoo.fr,Castellano,no acepto,Individual,no acepto,acepto,Común,acepto,acepto,montaña,+80,600,450,privado,['terraza' 'jardin' 'piscina'],"['lavanderia' 'buffet' 'huerto' 'futbol' 'piscina' 'billar' 'spa'
 'recreativos' 'barbacoa' 'baloncesto' 'gimnasio' 'cocina' 'futbolin'
 'salamanualidades' 'pingpong' 'cubierta' 'lavavajillas' 'padel' 'tenis'
 'trastero' 'golf' 'rehabilitacion']",False,<9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,4,0,0,0,0,0,0,0,2,3,2,0,4,0,0,0,0,0,0,4,0,1,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
970,971,Santiago,Martins,Matias,S. M.,66,hombre,ingenieria,Castilla-La Mancha,Albacete,misma provincia,+34934771110,santiago_martins@tiscali.it,Português,acepto,Familia,no acepto,no acepto,Común,no acepto,acepto,costa,60-70,300,900,compartido,['piscina' 'jardin'],"['recreativos' 'futbolin' 'huerto' 'hipica' 'barbacoa' 'piscina'
 'salacine' 'salamanualidades' 'futbol' 'baloncesto' 'pingpong'
 'zonasverdes' 'trastero' 'golf' 'gimnasio' 'tenis' 'garage' 'buffet'
 'billar' 'rehabilitacion' 'spa' 'cocina' 'cubierta']",True,<9,5,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,2,0,0,3,0,0,1,2,3,2,0,0,0,1,0,4,1,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,4,0,0,0,0,4,0,3,1,0,0,0,4,2,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,1,0,0,3,0,0,2,0,2,0,1,4,0,1,0,0,4,0,0,2,5,0,0,3,0,2,0,0,3,0,0,5,0,5,0,4,5,0,1,4,0,0,0,3,3,0,0,2,2,5,0,0,0,0,0,2,4,0,0,2,1,0,0,0,0,1,0,5,5,2,2,0,0,0,2,5,2,2,5,3,3,0,4,0,3,2,0,0,3,0,0,1,0
971,972,Paula,Buendía,Losada,P. B.,65,mujer,artes,Comunidad de Madrid,Madrid,misma provincia,+34701826991,paula_buendía@googlemail.com,Català,no acepto,Grupo,acepto,acepto,Vegetariano,no acepto,acepto,costa,+80,800,350,privado,['terraza' 'piscina' 'jardin'],"['hipica' 'futbolin' 'zonasverdes' 'garage' 'gimnasio' 'baloncesto'
 'padel' 'trastero' 'lavanderia' 'cocina' 'golf' 'cubierta' 'barbacoa']",False,<6,0,4,4,1,1,0,0,5,0,1,0,0,0,5,0,0,1,2,0,0,5,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,3,1,0,0,5,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,0,3,0,0,0,3,0,0,0,5,0,0,0,5,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,5,3,0,0,0,2,0,4,2,0,0,0,0,0,2,4,0,0,0,5,0,0,0,1,0,0,0
972,973,María Dolores,Luís,Andreu,M. L.,61,mujer,empresariales,La Rioja,La Rioja,misma provincia,+34870334932,maría dolores_luís@hotmail.com,Català,no acepto,Familia,acepto,no acepto,Común,no acepto,no acepto,montaña,70-80,300,950,compartido,['jardin' 'piscina' 'terraza'],[],False,+10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
973,974,Luis,Ferrández,Villalonga,L. F.,61,hombre,mantenimiento,La Rioja,La Rioja,misma comunidad,+34858328403,luis_ferrández@gmail.com,Euskara,acepto,Grupo,acepto,acepto,Común,no acepto,no acepto,costa,50-60,600,300,privado,['no'],"['rehabilitacion' 'baloncesto' 'futbol' 'piscina' 'trastero' 'tenis'
 'billar' 'lavavajillas']",True,<6,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,1,4,0,0,0,0,0,3,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,5,4,0,0,0,5,1,4,0,0,0,0,0,0,2,0,0,0,3,0,1,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,4,0,4,0,0,0,3,0,0,2,0,0,4,0
974,975,Giel,Smits,,G. S.,61,hombre,construccion,Extremadura,Badajoz,misma provincia,+34731405871,giel_smits@sapo.pt,Nederlandse,no acepto,Grupo,no acepto,no acepto,Común,no acepto,no acepto,costa,+80,1500,200,privado,['piscina' 'terraza' 'jardin'],"['padel' 'garage' 'recreativos' 'baloncesto' 'pingpong' 'cubierta'
 'cocina' 'tenis']",False,<9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,2,3,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,2,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
975,976,Galo,Guijarro,Viñas,G. G.,80,hombre,enseñanza,Comunidad Foral de Navarra,Navarra,misma provincia,+34732821184,galo_guijarro@hotmail.com,Euskara,acepto,Grupo,no acepto,no acepto,Común,acepto,no acepto,interior,60-70,300,850,privado,['terraza' 'piscina' 'jardin'],"['futbolin' 'baloncesto' 'futbol' 'gimnasio' 'recreativos'
 'salamanualidades' 'salacine' 'lavanderia']",True,<9,2,0,3,3,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,2,5,0,0,5,3,0,0,4,1,5,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,1,0,0,0,5,0,0,0,3,0,4,0,0,0,0,5,1,4,0,5,2,3,2,5,0,0,0,3,4,0,3,5,0,1,1,3,0,2,0,5,0,3,3,5,0,5,0,3,5,0,4,0,0,3,4,0,0,0,2,0,4,0,0,0,5,3,0,3,0,0,3,0,0,0,2,0,3,0,2,0,0,0,0,0,1,2,0,4,0,4,0,0,0,0,0,0,3,0,3,0,3,1,0,0,0,0,5,4,1,0,0,3,0,0,0,0,4,0,2,4,2,0,2,2,5,0,0,0,5,5,0,0,1,0,0,0,4,0,0
976,977,Leah,van Beeck Beeckmans,,L. v.,60,mujer,otro,Castilla-La Mancha,Toledo,misma provincia,+34733735876,leah_van beeck beeckmans@gmail.com,Nederlandse,no acepto,Individual,acepto,acepto,Común,no acepto,no acepto,interior,50-60,1300,250,privado,['piscina' 'terraza' 'jardin'],"['spa' 'recreativos' 'barbacoa' 'golf' 'padel' 'baloncesto' 'futbol'
 'salacine' 'lavanderia' 'lavavajillas' 'cubierta']",False,<6,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0
977,978,Tiburcio,Lerma,Domínguez,T. L.,65,hombre,sanidad,Comunidad de Madrid,Madrid,misma provincia,+34938305929,tiburcio_lerma@yahoo.co.uk,Castellano,no acepto,Grupo,no acepto,no acepto,Vegetariano,no acepto,no acepto,costa,+80,400,950,privado,['jardin' 'piscina'],"['pingpong' 'buffet' 'cocina' 'salamanualidades' 'lavanderia' 'huerto'
 'zonasverdes' 'barbacoa' 'tenis' 'padel' 'gimnasio' 'piscina'
 'lavavajillas' 'garage' 'futbolin' 'rehabilitacion']",False,<9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0
978,979,Adalberto,Camacho,Aguiló,A. C.,62,hombre,derecho,Comunidad Foral de Navarra,Navarra,misma comunidad,+34734051089,adalberto_camacho@gmail.com,Euskara,acepto,Individual,no acepto,no acepto,Vegetariano,acepto,no acepto,interior,50-60,300,200,privado,['jardin' 'terraza'],[],True,+10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
